Measure,sex,Age,Year,No. of deaths,Upper bound,Lower Bound
DALYs (Disability-Adjusted Life Years),Female,65-74,2014,154857.58765685387,199624.97865962872,115320.37460713688
DALYs (Disability-Adjusted Life Years),Male,95+,2014,3107.286090333379,3997.799582968424,2271.945825124743
DALYs (Disability-Adjusted Life Years),Female,95+,2014,5395.69637299357,6636.368549908271,3840.653811661239
DALYs (Disability-Adjusted Life Years),Male,75-84,2014,143669.80777032167,189570.70087654996,102395.84566134948
DALYs (Disability-Adjusted Life Years),Female,75-84,2014,120800.83128543218,149595.06439382257,96242.50263427453
DALYs (Disability-Adjusted Life Years),Male,20-54,2014,254448.6892340576,361049.7132573898,179144.7629136946
DALYs (Disability-Adjusted Life Years),Female,20-54,2014,137863.94914849015,197273.3685899604,92626.99664918576
DALYs (Disability-Adjusted Life Years),Male,5-9,2016,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,5-9,2016,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,10-14,2016,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,10-14,2016,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,15-19,2016,7877.8462408427395,11571.842466693566,4701.88289124617
DALYs (Disability-Adjusted Life Years),Female,15-19,2016,6334.056039991526,9638.63661410879,3762.991701155792
DALYs (Disability-Adjusted Life Years),Male,20-24,2016,11591.837595402283,16456.79962968722,7382.344381204874
DALYs (Disability-Adjusted Life Years),Female,20-24,2016,7330.810523297571,12191.490666860023,4056.523983888355
DALYs (Disability-Adjusted Life Years),Male,25-29,2016,9370.855996470502,12822.248029002423,6280.790772639919
DALYs (Disability-Adjusted Life Years),Female,25-29,2016,3532.468188627708,5737.686088895631,2157.9068676579755
DALYs (Disability-Adjusted Life Years),Male,30-34,2016,20068.070111146422,27138.26607004789,13657.818520813784
DALYs (Disability-Adjusted Life Years),Female,30-34,2016,10473.800967896264,16356.44293292289,6547.529806482135
DALYs (Disability-Adjusted Life Years),Male,35-39,2016,34101.7576377458,47145.18504250873,23975.432285621693
DALYs (Disability-Adjusted Life Years),Female,35-39,2016,11999.36969093915,17978.208073313886,7757.725072728066
DALYs (Disability-Adjusted Life Years),Male,40-44,2016,52432.80690178569,73800.25271153415,36137.16446270598
DALYs (Disability-Adjusted Life Years),Female,40-44,2016,21043.1483165296,30447.06558994583,14179.824683591049
DALYs (Disability-Adjusted Life Years),Male,45-49,2016,66086.62921246435,93919.7274580958,45581.79632919277
DALYs (Disability-Adjusted Life Years),Female,45-49,2016,40357.0489653432,58721.610210622064,26986.62524126884
DALYs (Disability-Adjusted Life Years),Male,50-54,2016,81289.55844034452,117276.94165695106,53260.62853288512
DALYs (Disability-Adjusted Life Years),Female,50-54,2016,58355.14630905291,83430.7668896461,40360.38161243003
DALYs (Disability-Adjusted Life Years),Male,55-59,2016,90167.33694081476,130434.62933482716,59206.23876768909
DALYs (Disability-Adjusted Life Years),Female,55-59,2016,65097.77223962814,93515.19736928592,44409.708719128204
DALYs (Disability-Adjusted Life Years),Male,60-64,2016,94566.00619013468,135790.2058540985,61951.17795687184
DALYs (Disability-Adjusted Life Years),Female,60-64,2016,83148.38069706316,117209.84284663873,57538.4300763208
DALYs (Disability-Adjusted Life Years),Male,65-69,2016,108006.72041718967,151663.94418223415,72815.26331337851
DALYs (Disability-Adjusted Life Years),Female,65-69,2016,86768.21718478059,116066.39104490425,62568.54661601553
DALYs (Disability-Adjusted Life Years),Male,70-74,2016,102633.684416979,142041.69288409495,69991.38210910605
DALYs (Disability-Adjusted Life Years),Female,70-74,2016,89912.29721565914,116721.6415322419,67483.84051705648
DALYs (Disability-Adjusted Life Years),Male,75-79,2016,84812.006853758,115290.30484617534,59042.22537236807
DALYs (Disability-Adjusted Life Years),Female,75-79,2016,82638.49621681857,104549.58237610034,64357.56044796232
DALYs (Disability-Adjusted Life Years),Male,5-14,2016,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,5-14,2016,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,15-49,2016,201529.80369585776,279323.709608561,139766.79942063603
DALYs (Disability-Adjusted Life Years),Female,15-49,2016,101070.70269262504,148849.32956307702,67196.70117180153
DALYs (Disability-Adjusted Life Years),Male,50-69,2016,374029.6219884842,534322.3457518177,249337.42493894036
DALYs (Disability-Adjusted Life Years),Female,50-69,2016,293369.51643052464,407101.870034424,205544.9190714098
DALYs (Disability-Adjusted Life Years),Male,<1 year,2016,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,<1 year,2016,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,80-84,2016,65034.65005491368,85261.07021554685,47989.07851156556
DALYs (Disability-Adjusted Life Years),Female,80-84,2016,54808.40424361385,67396.52611756936,44899.789432272126
DALYs (Disability-Adjusted Life Years),Male,85-89,2016,36958.32904400918,46463.13139721505,27859.876081143757
DALYs (Disability-Adjusted Life Years),Female,85-89,2016,29286.978161626168,36217.28033507888,23407.928562767043
DALYs (Disability-Adjusted Life Years),Male,90-94,2016,11422.812985630502,14239.702511943457,8608.656720836774
DALYs (Disability-Adjusted Life Years),Female,90-94,2016,15627.34119062596,19362.626820704863,12371.85783147901
DALYs (Disability-Adjusted Life Years),Male,2-4,2016,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,2-4,2016,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,50-74,2016,476663.3064054628,677053.0993410472,319896.4131313018
DALYs (Disability-Adjusted Life Years),Female,50-74,2016,383281.8136461842,524622.4523051884,272517.41647353536
DALYs (Disability-Adjusted Life Years),Male,10-24,2016,19469.683836245043,28279.741442863968,12208.897410104906
DALYs (Disability-Adjusted Life Years),Female,10-24,2016,13664.866563289095,21710.710404835947,7956.581901122321
DALYs (Disability-Adjusted Life Years),Male,10-19,2016,7877.8462408427395,11571.842466693566,4701.88289124617
DALYs (Disability-Adjusted Life Years),Female,10-19,2016,6334.056039991526,9638.63661410879,3762.991701155792
DALYs (Disability-Adjusted Life Years),Male,10 - 54,2016,282819.3621362024,393695.2541058966,194263.6692594083
DALYs (Disability-Adjusted Life Years),Female,10 - 54,2016,159425.84900167782,230744.9728965844,108251.86786881892
DALYs (Disability-Adjusted Life Years),Male,15-39,2016,83010.3675816078,113097.3441410652,56908.52677715013
DALYs (Disability-Adjusted Life Years),Female,15-39,2016,39670.505410752245,60270.10217303918,25178.424610296766
DALYs (Disability-Adjusted Life Years),Male,65-74,2016,210640.4048341687,294080.10926953284,145187.4298209182
DALYs (Disability-Adjusted Life Years),Female,65-74,2016,176680.51440043972,232165.12948697817,130184.21599172724
DALYs (Disability-Adjusted Life Years),Male,95+,2016,3514.2877554955267,4493.476792972422,2591.089550173432
DALYs (Disability-Adjusted Life Years),Female,95+,2016,6075.529488971424,7662.040970180177,4355.257840175374
DALYs (Disability-Adjusted Life Years),Male,75-84,2016,149846.6569086716,199740.4478010122,107472.58872576617
DALYs (Disability-Adjusted Life Years),Female,75-84,2016,137446.90046043234,170682.55753005226,110634.13043376469
DALYs (Disability-Adjusted Life Years),Male,20-54,2016,274941.5158953595,383214.1959374929,188982.7180254881
DALYs (Disability-Adjusted Life Years),Female,20-54,2016,153091.79296168618,221663.8712427823,104558.08830704428
DALYs (Disability-Adjusted Life Years),Male,5-9,2015,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,5-9,2015,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,10-14,2015,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,10-14,2015,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,15-19,2015,7799.735827307471,11233.280001106232,4678.34691388429
DALYs (Disability-Adjusted Life Years),Female,15-19,2015,6402.492945119981,9581.55190818005,3833.979121446331
DALYs (Disability-Adjusted Life Years),Male,20-24,2015,11371.738379466346,16055.094863011647,7009.77035688827
DALYs (Disability-Adjusted Life Years),Female,20-24,2015,7325.621399581088,11869.611537309123,4175.2894481678895
DALYs (Disability-Adjusted Life Years),Male,25-29,2015,9276.13443568109,12722.076254920888,6127.985872144458
DALYs (Disability-Adjusted Life Years),Female,25-29,2015,3610.119513199246,5542.910579056848,2141.650221367584
DALYs (Disability-Adjusted Life Years),Male,30-34,2015,19791.664487498667,26248.380543662155,13895.54940442136
DALYs (Disability-Adjusted Life Years),Female,30-34,2015,10664.024177968922,15650.5843859115,6576.600624745583
DALYs (Disability-Adjusted Life Years),Male,35-39,2015,33531.19881617488,45113.57403115645,23732.62882125881
DALYs (Disability-Adjusted Life Years),Female,35-39,2015,12241.32035616953,17794.004428887594,7593.160304711422
DALYs (Disability-Adjusted Life Years),Male,40-44,2015,51725.78196172273,71171.78749851385,35496.811639576
DALYs (Disability-Adjusted Life Years),Female,40-44,2015,21416.709887180037,30586.6183827376,14052.769178204042
DALYs (Disability-Adjusted Life Years),Male,45-49,2015,65397.99425832832,91875.12503439236,44832.08868984126
DALYs (Disability-Adjusted Life Years),Female,45-49,2015,40416.23400784855,57675.76538667885,26999.91641915004
DALYs (Disability-Adjusted Life Years),Male,50-54,2015,79945.79958155837,114491.46340413167,53109.86796360105
DALYs (Disability-Adjusted Life Years),Female,50-54,2015,58093.325815707954,82228.52252849366,40002.5307809972
DALYs (Disability-Adjusted Life Years),Male,55-59,2015,89838.83748339691,125225.67674037628,59976.71574154738
DALYs (Disability-Adjusted Life Years),Female,55-59,2015,63916.28897468092,91307.67941044991,43269.03845065537
DALYs (Disability-Adjusted Life Years),Male,60-64,2015,94067.89332303924,132356.12171472848,63264.65256057655
DALYs (Disability-Adjusted Life Years),Female,60-64,2015,80776.08962358677,110485.3772361126,55755.76088912612
DALYs (Disability-Adjusted Life Years),Male,65-69,2015,106497.25292684384,145395.96886699437,72688.50551419464
DALYs (Disability-Adjusted Life Years),Female,65-69,2015,81765.70781395856,109353.06896351727,59753.18477132344
DALYs (Disability-Adjusted Life Years),Male,70-74,2015,104730.1844777449,143082.49465793828,72115.6491391039
DALYs (Disability-Adjusted Life Years),Female,70-74,2015,92424.27870313096,118305.19625999796,69924.29616183098
DALYs (Disability-Adjusted Life Years),Male,75-79,2015,86661.53987747531,114807.50062596254,61613.68377792038
DALYs (Disability-Adjusted Life Years),Female,75-79,2015,83557.54588284231,107420.58905861725,64132.91718639677
DALYs (Disability-Adjusted Life Years),Male,5-14,2015,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,5-14,2015,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,15-49,2015,198894.24816617937,271778.87767209933,135506.71218685346
DALYs (Disability-Adjusted Life Years),Female,15-49,2015,102076.5222870674,147146.94989665115,67015.4491885288
DALYs (Disability-Adjusted Life Years),Male,50-69,2015,370349.7833148381,513449.4890315011,249307.24720764768
DALYs (Disability-Adjusted Life Years),Female,50-69,2015,284551.4122279339,390600.5737283578,200145.05515320165
DALYs (Disability-Adjusted Life Years),Male,<1 year,2015,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,<1 year,2015,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,80-84,2015,66547.18112306921,86101.49860295729,49074.6693690313
DALYs (Disability-Adjusted Life Years),Female,80-84,2015,54848.557787498765,67319.53354923674,43606.54406955133
DALYs (Disability-Adjusted Life Years),Male,85-89,2015,35266.39394395399,43959.83155047727,26838.90827120104
DALYs (Disability-Adjusted Life Years),Female,85-89,2015,30696.4178799516,38039.00501194576,23903.427166123445
DALYs (Disability-Adjusted Life Years),Male,90-94,2015,11013.477175878234,13954.462927026409,8261.206098390001
DALYs (Disability-Adjusted Life Years),Female,90-94,2015,15682.355921633354,19489.65424435444,11938.935499316032
DALYs (Disability-Adjusted Life Years),Male,2-4,2015,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,2-4,2015,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,50-74,2015,475079.9677925832,662796.9421433803,323676.9633371817
DALYs (Disability-Adjusted Life Years),Female,50-74,2015,376975.6909310649,510114.2935491289,270542.8412832629
DALYs (Disability-Adjusted Life Years),Male,10-24,2015,19171.4742067738,27012.275596573705,11703.904231779634
DALYs (Disability-Adjusted Life Years),Female,10-24,2015,13728.11434470109,20920.14517670533,8112.179565993803
DALYs (Disability-Adjusted Life Years),Male,10-19,2015,7799.735827307471,11233.280001106232,4678.34691388429
DALYs (Disability-Adjusted Life Years),Female,10-19,2015,6402.492945119981,9581.55190818005,3833.979121446331
DALYs (Disability-Adjusted Life Years),Male,10 - 54,2015,278840.04774773784,385701.667492636,189233.2415015812
DALYs (Disability-Adjusted Life Years),Female,10 - 54,2015,160169.84810277537,227267.4991689484,107522.35676574708
DALYs (Disability-Adjusted Life Years),Male,15-39,2015,81770.47194612853,109728.19862915896,55691.83178914344
DALYs (Disability-Adjusted Life Years),Female,15-39,2015,40243.57839203881,59654.62124417992,24664.76068445934
DALYs (Disability-Adjusted Life Years),Male,65-74,2015,211227.43740458868,289265.6189354373,144905.7941453932
DALYs (Disability-Adjusted Life Years),Female,65-74,2015,174189.9865170897,227511.2172072444,129763.73254410918
DALYs (Disability-Adjusted Life Years),Male,95+,2015,3369.0835084571468,4332.91313194845,2409.7747300189862
DALYs (Disability-Adjusted Life Years),Female,95+,2015,5963.480926924461,7614.265552527448,4291.449451790203
DALYs (Disability-Adjusted Life Years),Male,75-84,2015,153208.72100054473,202305.18472980912,110601.0889175219
DALYs (Disability-Adjusted Life Years),Female,75-84,2015,138406.1036703411,172405.537472185,108897.96658666409
DALYs (Disability-Adjusted Life Years),Male,20-54,2015,271040.31192043045,375874.660527308,184347.2707034445
DALYs (Disability-Adjusted Life Years),Female,20-54,2015,153767.35515765529,217709.02949375915,103643.43537647292
DALYs (Disability-Adjusted Life Years),Male,5-9,2017,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,5-9,2017,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,10-14,2017,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,10-14,2017,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,15-19,2017,7928.927769930031,11112.878218009617,4639.237218224436
DALYs (Disability-Adjusted Life Years),Female,15-19,2017,6462.751171567192,10045.20314280616,3736.995586267984
DALYs (Disability-Adjusted Life Years),Male,20-24,2017,11838.543227602697,16578.125907399357,7242.382057248899
DALYs (Disability-Adjusted Life Years),Female,20-24,2017,7517.176616655334,11588.059421560089,4248.14148147939
DALYs (Disability-Adjusted Life Years),Male,25-29,2017,9533.152557898882,13084.860295046945,6220.263507948195
DALYs (Disability-Adjusted Life Years),Female,25-29,2017,3578.9763769458787,5660.274082600836,2108.417535547236
DALYs (Disability-Adjusted Life Years),Male,30-34,2017,20400.218734499285,27509.994484451352,13638.950535715783
DALYs (Disability-Adjusted Life Years),Female,30-34,2017,10527.293183750078,15942.848516229136,6057.105661512074
DALYs (Disability-Adjusted Life Years),Male,35-39,2017,34674.98343637984,46531.33138460362,24571.6958537241
DALYs (Disability-Adjusted Life Years),Female,35-39,2017,12079.573736587736,18273.059447252585,7680.28492587953
DALYs (Disability-Adjusted Life Years),Male,40-44,2017,53168.62489483341,72435.15405676523,36786.35776690967
DALYs (Disability-Adjusted Life Years),Female,40-44,2017,21221.001619808238,31531.956847008438,13853.213368663
DALYs (Disability-Adjusted Life Years),Male,45-49,2017,66949.84249309661,91618.2724682156,45226.026666948615
DALYs (Disability-Adjusted Life Years),Female,45-49,2017,40982.82735835787,59202.69486990188,26264.46111638269
DALYs (Disability-Adjusted Life Years),Male,50-54,2017,82958.94157398552,116539.78296267666,55934.46124823828
DALYs (Disability-Adjusted Life Years),Female,50-54,2017,60129.482230457164,85321.9740327193,39362.9158919388
DALYs (Disability-Adjusted Life Years),Male,55-59,2017,90523.45351362858,126730.39049477396,61656.56823707142
DALYs (Disability-Adjusted Life Years),Female,55-59,2017,67616.2612618741,96930.48206374617,44086.3045242527
DALYs (Disability-Adjusted Life Years),Male,60-64,2017,95681.97071513889,133299.86425180387,66174.54276493182
DALYs (Disability-Adjusted Life Years),Female,60-64,2017,87562.26637095051,123347.72989767775,57836.801262011926
DALYs (Disability-Adjusted Life Years),Male,65-69,2017,108219.09706800764,149557.2814381179,75672.66859625436
DALYs (Disability-Adjusted Life Years),Female,65-69,2017,91467.55800584392,122659.9428161693,65167.01212869844
DALYs (Disability-Adjusted Life Years),Male,70-74,2017,100654.00346575846,136090.28680341205,71838.57959167905
DALYs (Disability-Adjusted Life Years),Female,70-74,2017,88316.45046140556,113998.26152361008,65181.88452015144
DALYs (Disability-Adjusted Life Years),Male,75-79,2017,86412.81207288065,115117.93418121316,63294.39019320627
DALYs (Disability-Adjusted Life Years),Female,75-79,2017,88456.96155704545,112376.67240200998,66804.71679981088
DALYs (Disability-Adjusted Life Years),Male,5-14,2017,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,5-14,2017,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,15-49,2017,204494.2931142409,277347.14917108265,141897.68526300543
DALYs (Disability-Adjusted Life Years),Female,15-49,2017,102369.60006367226,150795.85244087176,65386.36792924252
DALYs (Disability-Adjusted Life Years),Male,50-69,2017,377383.4628707603,524052.03035134,260603.3082682607
DALYs (Disability-Adjusted Life Years),Female,50-69,2017,306775.56786912563,426503.9160892456,207517.3011872937
DALYs (Disability-Adjusted Life Years),Male,<1 year,2017,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,<1 year,2017,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,80-84,2017,66122.60061248076,86127.24201929885,49588.25768534234
DALYs (Disability-Adjusted Life Years),Female,80-84,2017,56990.71848703439,70150.95929062422,45526.28999656581
DALYs (Disability-Adjusted Life Years),Male,85-89,2017,37708.87498009336,47660.29090397517,29128.22585519078
DALYs (Disability-Adjusted Life Years),Female,85-89,2017,30317.14247328692,37183.50444450336,23531.69293854735
DALYs (Disability-Adjusted Life Years),Male,90-94,2017,12384.0373745561,15541.469396547862,9322.941122169306
DALYs (Disability-Adjusted Life Years),Female,90-94,2017,15390.165631836311,18963.181667794503,11882.891539021532
DALYs (Disability-Adjusted Life Years),Male,2-4,2017,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,2-4,2017,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,50-74,2017,478037.4663365188,665648.121060167,331709.12600920827
DALYs (Disability-Adjusted Life Years),Female,50-74,2017,395092.0183305312,542822.6786542111,273921.04690899415
DALYs (Disability-Adjusted Life Years),Male,10-24,2017,19767.470997532724,27398.18931806036,11939.974042325175
DALYs (Disability-Adjusted Life Years),Female,10-24,2017,13979.927788222523,21722.23362536908,7984.457330473097
DALYs (Disability-Adjusted Life Years),Male,10-19,2017,7928.927769930031,11112.878218009617,4639.237218224436
DALYs (Disability-Adjusted Life Years),Female,10-19,2017,6462.751171567192,10045.20314280616,3736.995586267984
DALYs (Disability-Adjusted Life Years),Male,10 - 54,2017,287453.2346882262,393184.7903006516,198136.47204662376
DALYs (Disability-Adjusted Life Years),Female,10 - 54,2017,162499.08229412953,234722.40209135917,105950.72574061427
DALYs (Disability-Adjusted Life Years),Male,15-39,2017,84375.8257263107,113295.91218366713,57455.85766619306
DALYs (Disability-Adjusted Life Years),Female,15-39,2017,40165.7710855062,60536.32134689599,23791.68302756446
DALYs (Disability-Adjusted Life Years),Male,65-74,2017,208873.100533766,284755.8196027501,147001.0312161229
DALYs (Disability-Adjusted Life Years),Female,65-74,2017,179784.00846724946,238281.30818028416,130195.97947294326
DALYs (Disability-Adjusted Life Years),Male,95+,2017,3688.4141305862536,4819.372712034252,2727.6104136661543
DALYs (Disability-Adjusted Life Years),Female,95+,2017,6326.485729193057,7994.742818118227,4560.2924720520205
DALYs (Disability-Adjusted Life Years),Male,75-84,2017,152535.4126853617,201622.04265122884,113741.57151653712
DALYs (Disability-Adjusted Life Years),Female,75-84,2017,145447.68004407987,181101.44275667315,112118.96002493962
DALYs (Disability-Adjusted Life Years),Male,20-54,2017,279524.30691829626,383226.203444205,193145.3515986936
DALYs (Disability-Adjusted Life Years),Female,20-54,2017,156036.33112256211,224765.1591897329,101857.3895377072
DALYs (Disability-Adjusted Life Years),Male,5-9,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,5-9,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,10-14,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,10-14,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,15-19,2019,8152.277937612514,11912.71729560229,4679.607574993344
DALYs (Disability-Adjusted Life Years),Female,15-19,2019,6944.073579616358,10746.160112660942,3834.050330964616
DALYs (Disability-Adjusted Life Years),Male,20-24,2019,12275.7341615389,18111.38793554337,7302.532792373276
DALYs (Disability-Adjusted Life Years),Female,20-24,2019,8082.725642363384,13044.843893305317,4438.453194535727
DALYs (Disability-Adjusted Life Years),Male,25-29,2019,9863.479202954206,14000.928610790148,6199.326534574335
DALYs (Disability-Adjusted Life Years),Female,25-29,2019,3791.3346361576505,6037.5154635738,2186.490235604606
DALYs (Disability-Adjusted Life Years),Male,30-34,2019,21022.021136091385,29086.335414596317,13959.491169145822
DALYs (Disability-Adjusted Life Years),Female,30-34,2019,10892.45795829051,16332.557444437774,6452.039241222481
DALYs (Disability-Adjusted Life Years),Male,35-39,2019,35745.31524787324,50049.53572934172,25144.268586934555
DALYs (Disability-Adjusted Life Years),Female,35-39,2019,12448.4876340897,18186.32500176887,7660.753543200173
DALYs (Disability-Adjusted Life Years),Male,40-44,2019,54712.37745540904,78391.31823143967,36876.70321699754
DALYs (Disability-Adjusted Life Years),Female,40-44,2019,21691.397419462963,31610.609040392745,14128.924154892622
DALYs (Disability-Adjusted Life Years),Male,45-49,2019,69000.74052010346,102106.44073906002,47252.53168040281
DALYs (Disability-Adjusted Life Years),Female,45-49,2019,42013.31573830528,60894.61374183146,27647.150363672263
DALYs (Disability-Adjusted Life Years),Male,50-54,2019,87425.08320483871,128541.48882474536,59339.40735503283
DALYs (Disability-Adjusted Life Years),Female,50-54,2019,63587.844777343445,92894.00592672812,42093.932843400726
DALYs (Disability-Adjusted Life Years),Male,55-59,2019,93088.90580965574,136329.16388126442,63687.32234797179
DALYs (Disability-Adjusted Life Years),Female,55-59,2019,72289.04676452547,104357.5886912688,49552.62400418797
DALYs (Disability-Adjusted Life Years),Male,60-64,2019,100054.91534192245,142473.1806897481,67355.75657778859
DALYs (Disability-Adjusted Life Years),Female,60-64,2019,99078.70339595315,141224.2530053628,67795.23342922168
DALYs (Disability-Adjusted Life Years),Male,65-69,2019,112331.646522622,158957.56199623126,78814.0338769013
DALYs (Disability-Adjusted Life Years),Female,65-69,2019,105617.35761515568,146019.22925091203,76371.03149244917
DALYs (Disability-Adjusted Life Years),Male,70-74,2019,96166.35881083515,132799.96656869902,66849.31510924622
DALYs (Disability-Adjusted Life Years),Female,70-74,2019,83353.66473585008,107790.3053304739,63414.70986604495
DALYs (Disability-Adjusted Life Years),Male,75-79,2019,90935.77207440304,124763.78619208914,65693.3053100261
DALYs (Disability-Adjusted Life Years),Female,75-79,2019,101581.75564305233,127149.93700521716,80335.21058027704
DALYs (Disability-Adjusted Life Years),Male,5-14,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,5-14,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,15-49,2019,210771.94566158287,299864.0657236702,142301.57578319596
DALYs (Disability-Adjusted Life Years),Female,15-49,2019,105863.79260828588,156179.8156783922,67341.01728906417
DALYs (Disability-Adjusted Life Years),Male,50-69,2019,392900.55087903887,567776.4327734283,268893.6133843056
DALYs (Disability-Adjusted Life Years),Female,50-69,2019,340572.9525529773,480886.362202046,236865.4103142368
DALYs (Disability-Adjusted Life Years),Male,<1 year,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,<1 year,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,80-84,2019,69463.18707077736,91598.6494428846,50834.309199615374
DALYs (Disability-Adjusted Life Years),Female,80-84,2019,63440.06919503872,78050.77928625626,51540.31013822202
DALYs (Disability-Adjusted Life Years),Male,85-89,2019,39370.073527172455,50937.6442106565,29767.575611607208
DALYs (Disability-Adjusted Life Years),Female,85-89,2019,33066.37648815762,39757.4771277897,26648.06676617217
DALYs (Disability-Adjusted Life Years),Male,90-94,2019,14639.701168906247,18533.30785717667,10987.372410040338
DALYs (Disability-Adjusted Life Years),Female,90-94,2019,15143.934080505349,18375.095584363557,12007.175536402308
DALYs (Disability-Adjusted Life Years),Male,2-4,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,2-4,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,50-74,2019,489066.90968987416,698443.9956272233,336289.5598916119
DALYs (Disability-Adjusted Life Years),Female,50-74,2019,423926.61728882807,587770.5444898456,303291.33472754783
DALYs (Disability-Adjusted Life Years),Male,10-24,2019,20428.01209915142,29879.055405484345,12125.834038665593
DALYs (Disability-Adjusted Life Years),Female,10-24,2019,15026.799221979762,23802.20844076452,8285.238028048429
DALYs (Disability-Adjusted Life Years),Male,10-19,2019,8152.277937612514,11912.71729560229,4679.607574993344
DALYs (Disability-Adjusted Life Years),Female,10-19,2019,6944.073579616358,10746.160112660942,3834.050330964616
DALYs (Disability-Adjusted Life Years),Male,10 - 54,2019,298197.02886642184,424207.3568255157,203662.2937903817
DALYs (Disability-Adjusted Life Years),Female,10 - 54,2019,169451.63738562944,248698.91599585675,111163.76675748138
DALYs (Disability-Adjusted Life Years),Male,15-39,2019,87058.82768607019,122000.77341858188,58258.83303663132
DALYs (Disability-Adjusted Life Years),Female,15-39,2019,42159.07945051763,64417.25758438013,24878.68845762486
DALYs (Disability-Adjusted Life Years),Male,65-74,2019,208498.005333457,292197.4462077979,146868.32150002336
DALYs (Disability-Adjusted Life Years),Female,65-74,2019,188971.02235100573,252139.0557977656,141319.44687544508
DALYs (Disability-Adjusted Life Years),Male,95+,2019,4126.951654337333,5382.697344921837,2952.150422341942
DALYs (Disability-Adjusted Life Years),Female,95+,2019,6877.694760597701,8600.895605110363,4810.090435365775
DALYs (Disability-Adjusted Life Years),Male,75-84,2019,160398.95914518033,216380.4320334755,115910.85965005572
DALYs (Disability-Adjusted Life Years),Female,75-84,2019,165021.82483809115,204651.3216385472,132451.52774982297
DALYs (Disability-Adjusted Life Years),Male,20-54,2019,290044.7509288091,412776.081479694,198627.28958658103
DALYs (Disability-Adjusted Life Years),Female,20-54,2019,162507.56380601283,238457.2234284688,107027.16812538472
DALYs (Disability-Adjusted Life Years),Male,5-9,2018,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,5-9,2018,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,10-14,2018,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,10-14,2018,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,15-19,2018,8075.044382141896,11911.21558619318,4468.677777782148
DALYs (Disability-Adjusted Life Years),Female,15-19,2018,6668.187482742709,10030.387358350432,3732.0410647378894
DALYs (Disability-Adjusted Life Years),Male,20-24,2018,12100.659725196938,17243.861816048884,6968.487036147141
DALYs (Disability-Adjusted Life Years),Female,20-24,2018,7755.686304404486,12360.200449951466,4360.654116596066
DALYs (Disability-Adjusted Life Years),Male,25-29,2018,9711.753330518237,13530.403562103327,6005.584857714726
DALYs (Disability-Adjusted Life Years),Female,25-29,2018,3662.690942233067,5673.0024360755,2135.7927549236265
